id,source,depute_name,date,period,groupe_politique,text,keyword_matches,stance,intensity,target,frame,confidence,notes
170,assemblee_nationale,Mme la présidente,2023-10-10,P1_choc,Pr?sidence,horreur sideration angoisse le monde est aujourd hui en etat de choc devant la violence de l attaque terroriste qui a frappe israel face a cette barbarie je veux redire ici qu israel est un pays ami a qui je reaffirme au nom de la representation nationale notre totale solidarite et notre soutien inconditionnel applaudissements prolonges sur les bancs des groupes re rn lr dem soc hor ecolo nupes gdr nupes et liot ainsi que sur quelques bancs du groupe lfi nupes de nombreux deputes des groupes rn et lr huent leurs collegues qui n applaudissent pas tous les deputes se levent les deputes des groupes re rn lr dem soc hor ecolo nupes gdr nupes et liot applaudissent longuement a l heure ou nous parlons les combats se poursuivent et le nombre de victimes ne cesse de s alourdir nous pleurons egalement la mort de quatre de nos compatriotes et nous sommes toujours sans nouvelles de treize d entre eux rien ne justifie ni ne justifiera jamais le terrorisme aucune cause n autorise a tirer sur des civils a enlever des enfants a utiliser des otages comme des boucliers humains partout sous toutes ses formes et quels qu en soient les pretextes le terrorisme doit etre condamne et combattu sans ambiguite et sans la moindre nuance attenter a un pays democratique c est attaquer toutes les democraties du monde attenter aux populations civiles c est menacer l humanite entiere en hommage aux victimes en temoignage de notre solidarite avec leurs familles et avec celles qui sont sans nouvelles de personnes prises en otage ou portees disparues je vous demande de bien vouloir observer une minute de silence mmes et mm les deputes et les membres du gouvernement se levent et observent une minute de silence la parole est a mme la premiere ministre,['israel' 'civils' 'otage' 'otages'],,,,,,
171,assemblee_nationale,M. Benjamin Saint-Huile,2023-05-04,P0_pre_7oct,LIOT,c est parce que l etat francais reconnait depuis toujours l etat d israel parce que nous sommes des etats amis parce que nous voulons que la france joue un role de mediateur dans le conflit israelo palestinien parce que nous sommes attaches aux droits humains et parce que nous travaillons depuis longtemps avec l autorite palestinienne qu il est de notre responsabilite de porter un regard de clarte et de sagesse la resolution utilise le terme d apartheid un terme brutal issu de l histoire de l afrique du sud la question est de savoir s il est acceptable ce terme est repris a l echelle internationale par la convention de 1973 il est defini il n est donc pas tabou il faut pouvoir en discuter les faits sont constates la colonisation des territoires palestiniens condamnee par le conseil de securite de l onu la separation des palestiniens de gaza et de cisjordanie l occupation du golan avec ses reserves en eau l interdiction du droit au retour de la diaspora palestinienne les raids armes la capacite a controler les entrees et sorties de l etat de palestine ainsi que les multiples entraves juridiques politiques et sociales par l administration israelienne sont autant de faits reconnus internationalement ces faits correspondent a une partie de la definition retenue par l onu en 1973 l imperatif de clarte exige de le dire nier ces faits serait irresponsable tout comme il serait irresponsable d affirmer qu ils constituent la realite de l ensemble du peuple palestinien aujourd hui les arabes citoyens d israel vivent sans entraves et peuvent notamment voter et se faire elire a la knesset la encore la clarte exige de le dire elle exige aussi de rappeler que la france a ete condamnee par la cour europeenne des droits de l homme cedh sur la question du boycott c est la clarte la question est de savoir si c est la sagesse la sagesse c est de considerer que la france par la situation diplomatique centrale qui est la sienne doit jouer un role moteur essentiel et qu a l echelle internationale utiliser le terme d apartheid disqualifierait sans doute la diplomatie francaise dans son effort de mediation,"['palestiniens' 'israelien' 'israel' 'palestine' 'gaza' 'palestinien'
 'palestinienne' 'israelienne' 'occupation' 'cisjordanie' 'onu'
 'autorite palestinienne' 'knesset' 'colonisation'
 'territoires palestiniens' 'conseil de securite']",,,,,,
172,assemblee_nationale,Mme Chrysoula Zacharopoulou,2024-03-05,P3_post_cij,unknown,face a cette crise la france est mobilisee au plus haut niveau depuis le debut de la reponse militaire israelienne la france a rappele avec force la necessite absolue pour israel de se conformer au droit international humanitaire applaudissements sur les bancs des groupes lfi nupes soc et ecolo nupes m pierre dharreville applaudit egalement les civils palestiniens n ont pas a etre les victimes d atrocites commises par le hamas israel a l obligation de tout faire pour epargner les civils applaudissements sur les bancs du groupe lfi nupes mme stella dupont applaudit egalement le droit international humanitaire s impose a tous et impose en tout temps et en tous lieux des principes clairs de distinction de necessite de proportionnalite et de precaution mmes et mm les deputes des groupes lfi nupes ecolo nupes et liot et plusieurs membres du groupe soc ainsi que mme stella dupont se levent et applaudissent applaudissements sur plusieurs bancs du groupe soc et sur quelques bancs des groupes re et dem,"['palestiniens' 'israelien' 'israel' 'palestinien' 'hamas' 'israelienne'
 'droit international' 'civils']",,,,,,
173,assemblee_nationale,Mme Eléonore Caroit (EPR),2025-01-14,P6_mandats_cpi,EPR,face aux tragedies qui secouent le proche orient la france doit demeurer un acteur cle en faveur de la paix et du respect du droit international comme l a rappele m le ministre notre pays est fortement engage dans la region avec pour ambition de retablir une stabilite perenne et de proteger les populations civiles au liban la france a pris des mesures concretes face aux frappes meurtrieres et a la crise politique et economique que connait le pays elle a ete a l initiative de conferences internationales mobilise une aide humanitaire et economique et reaffirme son soutien aux forces de maintien de la paix de la finul le role de la france a egalement ete essentiel au sein du mecanisme de supervision du cessez le feu a beyrouth ces initiatives sont cruciales pour assurer la continuite de l etat libanais parallelement le conflit israelo palestinien demeure a l evidence le plus grand obstacle a la paix dans la region or la france est un acteur cle des negociations pour une paix durable la conference qu elle copresidera avec l arabie saoudite en juin 2025 temoigne de cet engagement consistant a privilegier le dialogue et a eviter l escalade c est en maintenant une ligne diplomatique exigeante et en menant des actions concretes que la france continuera de jouer un role central dans la preservation du droit international et dans la construction d une paix durable des lors mes questions portent sur ces actions concretes tout d abord quels resultats attendez vous de la conference qui sera copresidee par la france et l arabie saoudite en juin prochain j en viens a la syrie suite a la chute du regime assad quelles actions le gouvernement entend il mener en vue d eviter que l intervention de tsahal sur le territoire syrien ne conduise a une escalade supplementaire enfin quelles mesures concretes la france prend elle pour garantir que l aide humanitaire et financiere beneficie directement a la population libanaise et ne soit pas detournee,['israel' 'tsahal' 'palestinien' 'droit international' 'aide humanitaire'],,,,,,
174,assemblee_nationale,M. Pierre-Henri Dumont,2024-03-06,P3_post_cij,LR,qui est profondement antisemite nourrie par un discours de haine il ne s agit pas de l opposition d idees politiques dans le cadre d un debat parfaitement noble mais bel et bien d un discours de haine contre des individus pour ce qu ils sont cette volonte a ete clairement exprimee par la presidente de votre groupe lorsqu elle a refuse de localiser l etat d israel exclamations sur les bancs du groupe lfi nupes,['israel' 'antisemite'],,,,,,
175,assemblee_nationale,M. Olivier Faure,2024-06-04,P4_rafah,SOC,le 10 octobre je prenais la parole ici meme pour dire notre emotion et condamner les crimes du hamas ainsi que le kidnapping des otages rien ne justifie ni n excuse jamais le terrorisme aucune cause ne le justifie aucun contexte ne l excuse,['hamas' 'otage' 'otages'],,,,,,
176,assemblee_nationale,Mme Stéphanie Kochert,2023-05-04,P0_pre_7oct,HOR,mais la reconnaissance definitive de l etat palestinien ne peut se faire qu au prix d une reconciliation durable intrapalestinienne si et seulement si le hamas organisation terroriste accepte definitivement l existence de l etat d israel et renonce a la violence ensuite dans cette proposition de resolution il y a la qualification de crime d apartheid chers collegues quelques ong ne peuvent presider a l esprit de nos debats par la publication de rapports partiels et partisans,['israel' 'palestinien' 'hamas' 'palestinienne' 'etat palestinien'],,,,,,
177,assemblee_nationale,M. Frédéric Petit (Dem),2025-01-14,P6_mandats_cpi,DEM,je remercie nos collegues du groupe gdr d avoir pris l initiative de ce debat je vous remercie mesdames pour vos interventions tres techniques et riches je tiens d abord a rappeler que la diplomatie francaise ne se resume pas a la diplomatie d un gouvernement ni meme d un seul homme qu elle n est pas non plus la diplomatie menee depuis sept ans puisqu elle a toute une histoire que vous avez rappelee mesdames de maniere precise la diplomatie francaise c est aussi sa diplomatie parlementaire en novembre 2023 la commission des affaires etrangeres de notre assemblee avait estime de maniere quasi unanime une seule voix s etait exprimee contre qu israel menait une forme de nettoyage ethnique je reviens sur la question des consequences de l arrivee de trump a laquelle nous n avons pas tout a fait repondu selon moi vous avez employe a cet egard une excellente image madame chemillier gendreau en distinguant l horizontal et le vertical je crois que trump est un homme de transactions ce qui nous menace c est le remplacement du droit par la transaction nous devrons etre tres vigilants quant a son intention de resoudre en vingt quatre heures la guerre en ukraine d autant que nous avons deja connu cela en europe les accords de dayton ne sont pas du droit c est une transaction trente ans apres la situation est bloquee et demeure inflammable en faisant ces rappels je souligne l interet de conserver la pluralite au sein de la commission des affaires etrangeres et d envisager les questions sous tous les angles pour fonder nos avis ma question s adresse a mme rezagui je m interesse beaucoup a la region ou je me suis rendu a plusieurs reprises le statut de jerusalem est un peu particulier la ville est traversee de frontieres invisibles quelle est votre analyse a ce sujet s agit il ou non d une occupation quelles sont les implications notamment pour le transfert des ambassades,['israel' 'occupation' 'jerusalem'],,,,,,
178,assemblee_nationale,M. François Cormier-Bouligeon,2024-11-05,P5_escalade,EPR,qu ils fassent la meme chose avec les membres du hamas,['hamas'],,,,,,
179,assemblee_nationale,Mme la présidente,2023-05-04,P0_pre_7oct,Pr?sidence,l ordre du jour appelle la discussion en application de l article 34 1 de la constitution de la proposition de resolution reaffirmant la necessite d une solution a deux etats et condamnant l institutionnalisation par l etat d israel d un regime d apartheid consecutif a sa politique coloniale no 1082,['israel' 'solution a deux etats' 'deux etats'],,,,,,
180,assemblee_nationale,Mme Alice Rufo,2025-12-16,P7_cessez_feu,unknown,croyez bien que la france partage votre souci que soit respectes le droit international et l accord de cessez le feu pour soutenir les populations civiles et repondre aux besoins humanitaires le cas que vous evoquez concerne directement le ministere des armees je me suis assuree encore ce matin que les procedures de controle des exportations avaient ete appliquees conformement a notre doctrine cette doctrine vous la connaissez aucune arme francaise ne doit etre livree a l armee israelienne j ajoute qu aucun composant ne doit pouvoir etre utilise pour entretenir le conflit et viser les populations civiles,"['israelien' 'israel' 'israelienne' 'armee israelienne'
 'droit international']",,,,,,
181,assemblee_nationale,M. Grégoire de Fournas,2024-05-23,P4_rafah,RN,pour pouvoir continuer a produire mot absent de votre texte dans sa redaction initiale il faut disposer de moyens techniques adaptes et developper l acces a l eau pour prendre un exemple israel n a pas generalise de diagnostic mais s est donne les moyens de continuer a produire l inverse de ce que vous proposez quand cet article a ete examine en commission il a provoque un enorme malaise,['israel'],,,,,,
182,assemblee_nationale,M. Benjamin Saint-Huile,2024-06-04,P4_rafah,LIOT,ma question s adresse a m le ministre de l europe et des affaires etrangeres loin de la politique spectacle et dans le seul but de concourir a la construction d un chemin de paix je m adresse a vous au nom du groupe liot jeudi soir a la television francaise le premier ministre israelien a fait un parallele honteux entre le debarquement des forces alliees en normandie et l entree des chars dans rafah applaudissements sur les bancs des groupes liot lfi nupes gdr nupes et ecolo nupes ainsi que sur quelques bancs du groupe soc tentant de legitimer l injustifiable l inacceptable le groupe liot est clair depuis le premier jour nous avons condamne avec force les attentats terroristes commis par le hamas le 7 octobre nous avons reconnu le droit d israel a se defendre mais toujours dans le cadre du droit international,"['israelien' 'israel' 'hamas' '7 octobre' 'droit international' 'legitime'
 'rafah']",,,,,,
183,assemblee_nationale,M. Olivier Becht,2023-11-28,P2_offensive,EPR,permettez moi de nouveau d excuser l absence de la ministre de l europe et des affaires etrangeres retenue par une reunion ministerielle de l otan comme vous je me rejouis du retour des trois enfants que vous avez evoques erez sahar et eitan neanmoins notre joie est contenue nous pensons toujours aux cinq francais portes disparus qui sont probablement encore otages du hamas,['hamas' 'otage' 'otages'],,,,,,
184,assemblee_nationale,Mme la présidente,2024-03-28,P3_post_cij,Pr?sidence,l ordre du jour appelle la discussion en application de l article 34 1 de la constitution de la proposition de resolution de mme sabrina sebaihi et plusieurs de ses collegues relative a la reconnaissance et a la condamnation du massacre des algeriens du 17 octobre 1961 a paris no 2243,['7 octobre' 'massacre'],,,,,,
185,assemblee_nationale,M. Volodymyr Zelensky,2024-06-07,P4_rafah,unknown,s exprimant en ukrainien madame la presidente de l assemblee nationale mesdames et messieurs les deputes je vous remercie vivement de cette invitation qui me donne l occasion de m adresser a vous au nom de mon pays je suis particulierement sensible au respect que vous temoignez a l ukraine et a son peuple merci a la france chere france nous commemorons ces jours ci le soutien mutuel des peuples et le courage des combattants qui ont remporte la bataille de normandie c est justement cette victoire qu on ressent encore sur la plage d omaha beach ou je me trouvais hier avec emmanuel macron et d autres dirigeants nous sommes fiers d etre les heritiers de ces soldats qui venaient de pays differents mais partageaient la volonte de faire triompher la liberte ce sont bien les batailles remportees en normandie dans notre pays a l est de l europe au sud dans les mers du nord de notre continent dans le ciel britannique et dans les pays occupes par les nazis qui ont rendu l europe a l humanite sans ces victoires ni l ukraine ni la france ni aucune nation libre n existeraient aujourd hui la liberte individuelle ne serait en europe ni un concept ni une realite concrete nous savons tous ce que signifie le nazisme s il n avait pas ete vaincu le continent europeen serait reste une tache noire dans l histoire un peril mortel pour les autres nations du monde c est grace a la victoire des nations libres il y a quatre vingts ans qu est nee notre europe aujourd hui source d espoir mmes et mm les deputes et les membres du gouvernement applaudissent longuement elle est nee du courage d hommes et de femmes qui malgre leur peur n ont pas succombe au mal ont resiste et se sont battus leur unite leur a permis de remporter la victoire c est cette unite qui continue de donner sa force a notre europe aujourd hui il y a quatre vingts ans les europeens ont choisi de se battre pour empecher le mal de s emparer de leurs foyers leur seule motivation etait de proteger le droit des hommes a etre des hommes au sens propre du terme dotes des leur naissance et de maniere egale de liberte de dignite et de droits afin que personne ne puisse se proclamer maitre des autres et que chaque individu puisse choisir son propre destin voila notre europe voila ce que les victoires remportees ont permis de proteger pour cela merci m volodymyr zelensky applaudit suivi par mmes et mm les deputes et les membres du gouvernement malheureusement les victoires ne sont pas acquises pour l eternite chers europeens hier sur la cote normande lorsque nous nous sommes souvenus de la seconde guerre mondiale et que nous avons remercie les vainqueurs nos sentiments etaient meles nous ressentions la joie d avoir remporte la victoire mais nous etions aussi emplis du devoir de lutter pour la liberte nous vivons a une epoque ou l europe n est plus un continent de paix malheureusement le nazisme renait malheureusement de nouveau des villes sont entierement detruites et des villages sont incendies de nouveau apparaissent des camps de filtration et des deportations la haine ce nouveau culte russe se propage de nouveau certains cherchent a diviser l europe et pretendent que certains peuples ne meritent pas d exister aujourd hui c est l ukraine qui est visee mais demain d autres pays pourraient l etre a leur tour nous voyons deja comment cette agression peut se developper et s etendre aux pays baltes a la pologne aux balkans ce regime russe ne connait pas de limites l europe ne lui suffit plus il a deja detruit la syrie il perturbe le sahel il investit dans la terreur et menace la vie la ou il ne rencontre aucune resistance il fait feu de tout bois pour affaiblir les etats attaquant les ressources energetiques et les denrees alimentaires il a ressorti tout l arsenal des siecles passes du blocus maritime a l enlevement massif des enfants du peuple ukrainien dans les territoires occupes en vue de les reeduquer de leur apprendre a hair leur patrie il fait chanter le monde entier pour que les pays craignent de reagir il ne manquera pas de trouver un moyen de destabiliser la france et l europe voila a quoi pourrait ressembler le futur si l ukraine ne gagne pas la bataille pour l ukraine se poursuit actuellement contre l envahisseur russe dans les regions de kharkiv et donetsk a la frontiere avec la russie et aux abords de kherson elle se poursuit dans la clandestinite a berdiansk a melitopol en crimee dans le ciel ukrainien et les eaux de la mer noire pour l europe cette bataille est existentielle comme l etaient les batailles gagnees par les generations precedentes d europeens nous sommes a la croisee des chemins nous pouvons tous ensemble ecrire l histoire a laquelle nous aspirons ou en devenir les victimes comme le souhaite notre ennemi notre ennemi commun souvenons nous que cet ennemi a l exterieur de nos frontieres ne laisse ni les nations ni les etres decider de leur mode de vie la ou le regime russe a exerce son controle il ne laisse de fait que des ruines incendiees et des villes desertes regardez ce que poutine fait de son propre pays et de son propre peuple sur le territoire russe la vie n a plus de valeur c est tout le contraire de ce a quoi nous aspirons de nos valeurs de la liberte de l egalite de la fraternite une anti europe voila ce qu incarne poutine applaudissements sur les bancs des groupes re lr dem hor soc liot et ecolo nupes ainsi que sur certains bancs des groupes rn lfi nupes et gdr nupes chere france poutine peut il gagner cette bataille non car nous n avons pas le droit de perdre cette guerre peut elle s arreter sur la base des lignes actuelles non car le mal n a aucune limite aujourd hui comme il y a quatre vingts ans celui qui tenterait de dessiner des lignes de partage provisoires n obtiendrait qu un intermede avant une nouvelle guerre dans les annees 1930 hitler a franchi ligne apres ligne les frontieres europeennes apres avoir enclenche son agression poutine fait de meme hier la russie a lance des menaces directes a l encontre de la france cela doit renforcer notre courage aucune force malefique a travers le monde ne doit avoir l audace d affronter la france et de designer les francais comme des cibles militaires applaudissements sur les bancs des groupes re lr dem hor soc liot ainsi que sur certains bancs des groupes rn lfi nupes gdr nupes et ecolo nupes pouvons nous gagner cette bataille l ukraine donc l europe donc la france le peuvent j en suis persuade tout comme la france croyait a la liberte avant meme le d day le jour du debarquement le jour de la victoire europeenne etaient inevitables j ai eu l honneur de m adresser a vous pour la premiere fois en 2022 et je vous en remercie l ukraine etait alors dans un moment tres difficile en ce premier mois de l invasion russe elle affrontait un danger mortel l occupant n avait pas encore ete chasse de la capitale des combats se deroulaient non loin de kyiv les premieres operations n avaient pas encore ete lancees qui permirent de recuperer certains de nos territoires occupes par la russie nos maisons nos compatriotes nos enfants nous n avions pas encore prevu de liberer l ile des serpents dans la mer noire la region de kharkiv et la ville de kherson a l epoque le monde ne connaissait pas boutcha et ignorait les consequences de l occupation russe personne ne croyait que les ukrainiens pouvaient etre a ce point efficaces en revanche nous avions deja la certitude que nous ne parviendrions a surmonter ces epreuves que si nous ne restions pas seuls face a la russie que si nous obtenions un soutien opportun continu et de portee suffisante c est a cette seule condition que nous accomplirons notre travail que l europe ne reviendra pas a une epoque ou sans l implication du monde entier et le debarquement des allies elle n aurait pu terminer la guerre d une maniere conforme a ses interets a ceux du monde et de chaque habitant de cette planete applaudissements sur les bancs des groupes re lr dem hor soc liot et ecolo nupes ainsi que sur certains bancs des groupes rn lfi nupes et gdr nupes s exprimant en francais france je vous remercie mmes et mm les deputes et les membres du gouvernement se levent et applaudissent longuement je vous remercie d etre a nos cotes pour defendre la vie memes mouvements m zelensky poursuit son intervention en ukrainien je voudrais tous vous remercier et remercier la france d avoir choisi sans hesitation le camp de l humanite dans cette guerre celui de la culture du droit international des les premiers jours des les premieres heures de cette agression par laquelle la russie a tente d effacer les quatre vingts ans de l existence de l europe j ai su que je pouvais compter sur vous sur votre devouement aux principes je vous remercie nous vous remercions mmes et mm les deputes et les membres du gouvernement se levent et applaudissent longuement le sentiment que l ukraine resiste au mal a uni de nombreuses personnes en france des familles francaises ont aide des familles ukrainiennes fuyant la guerre les francais ont ete de tout coeur avec nous ils nous ont encourages je les remercie applaudissements nous pouvons compter sur votre soutien nous pouvons compter sur vos armes vos formateurs votre force economique et diplomatique vos systemes de defense antiaerienne vos blindes vos missiles votre experience et vos conseils nous aident deja a sauver des vies et a contenir les troupes russes merci a vous je suis sur que le ciel ukrainien sera bientot traverse par des avions tels que ceux que nous avons vus hier dans le ciel normand applaudissements sur plusieurs bancs vos etincelants avions de chasse sous le controle des pilotes ukrainiens prouveront que l europe est plus forte que le mal qui a ose la menacer comme il y a quatre vingts ans nous prouverons la puissance de notre unite de notre alliance et de nos ideaux communs emmanuel monsieur le president je te remercie de ne pas avoir laisse l europe sans responsable engage a mes cotes de ne pas avoir prive l ukraine du soutien de la france dans des moments decisifs m zelensky applaudit suivi par mme la presidente mmes et mm les deputes des groupes re lr dem hor soc et liot ainsi que les membres du gouvernement se levent et applaudissent mettons tout en oeuvre pour que cette cooperation soit citee dans quatre vingts ans comme une bataille gagnee chers deputes de l assemblee nationale je salue chacune et chacun d entre vous vous avez recemment approuve la declaration du gouvernement sur l accord de securite franco ukrainien puis ce fut au tour du senat ce document est particulier la cooperation entre nos deux etats y trouve ses racines je vous en remercie je vous remercie de votre soutien historique de votre clairvoyance je vous remercie de soutenir notre cheminement vers l union europeenne et de comprendre que la frontiere orientale de l otan ne doit pas etre interrompue par une zone grise c est en ukraine que se trouve la cle de la securite de toute l europe si la russie echoue a prendre le controle de l ukraine elle sera contrainte de devenir un etat normal et de cesser de se conduire comme un empire colonial constamment a la recherche de nouveaux territoires aussi bien en europe qu en asie et en afrique applaudissements sur les bancs des groupes re lr dem hor soc liot et ecolo nupes ainsi que sur certains bancs des groupes rn lfi nupes et gdr nupes dans une semaine se tiendra notre d day le jour de la diplomatie le sommet de la paix pourrait constituer le format adequat pour nous rapprocher de la fin juste de cette guerre nous n avons jamais compte sur la force des armes et toujours cru en la diplomatie c est poutine qui a rejete la solution diplomatique en lancant une guerre a grande echelle et en choisissant le genocide des ukrainiens plutot qu un dialogue avec l ukraine l unite du reste du monde est necessaire pour l emporter de grands efforts sont demandes a tous les pays sur tous les continents pas seulement a l europe c est la raison pour laquelle plus de cent pays et organisations internationales participeront a ce sommet de la paix malheureusement certains pays dont depend la paix mondiale n en font pour le moment pas partie mais la france est avec nous et je vous en remercie memes mouvements je vous suis reconnaissant de tout ce que vous faites deja et c est beaucoup cependant pour obtenir une paix juste il faut en faire davantage ce n est pas un reproche simplement une necessite pour vaincre le mal en faire davantage aujourd hui qu hier pour demain etre plus pres de la paix que jamais nous le devons et nous reussirons merci pour l alliance que vous avez conclue avec nous je vous remercie pour votre attention et votre soutien gloire a l ukraine mmes et mm les deputes se levent et applaudissent longuement,"['occupation' 'droit international' 'genocide' 'deux etats' 'blocus'
 'territoires occupes']",,,,,,
186,assemblee_nationale,M. Jérôme Guedj,2023-11-04,P2_offensive,SOC,lundi dernier a cette meme tribune et pour le meme motif je commencais mon propos en soulignant qu il etait assurement derisoire dans le contexte que nous vivons de multiplier ces sessions dont nous connaissons l issue ce contexte est evidemment celui de la guerre des drames et des meurtrissures qui en decoulent comme je l ai fait lundi dernier je tiens puisque le calendrier m en fournit l occasion a avoir une pensee en ce 4 novembre pour yitzhak rabin assassine il y a vingt huit ans par un fanatique juif d extreme droite pour avoir eu l audace et la lucidite de s engager sur le chemin de la paix applaudissements sur les bancs des groupes rn lfi nupes ecolo nupes et gdr nupes vingt huit ans apres les adversaires des accords d oslo sont les maitres du jeu le hamas assassine des juifs avec la plus grande cruaute ceux qui ont soutenu l assassin de rabin siegent au gouvernement de netanyahou lequel mene des represailles feroces et disproportionnees je veux redire ici comme je le fais chaque fois que j ai la possibilite de m exprimer que le seul chemin que nous devons defendre est celui de la liberation des otages dont la detention n est rien d autre que la continuation des pogroms du 7 octobre le cessez le feu pour proteger et preserver les civils palestiniens de bombardements meurtriers et la reouverture d un processus de negociation politique en vue d une solution a deux etats pardon d avoir trolle cette intervention consacree a la motion de censure mais c est le contexte dans lequel nous sommes amenes a debattre qui le veut applaudissements sur les bancs des groupes ecolo nupes et gdr nupes,"['palestiniens' 'netanyahou' 'palestinien' 'hamas' 'siege'
 'disproportionnee' '7 octobre' 'solution a deux etats' 'bombardement'
 'civils' 'otage' 'deux etats' 'disproportionne' 'otages' 'bombardements']",,,,,,
187,assemblee_nationale,M. David Taupiac,2023-11-14,P2_offensive,LIOT,permettre aux consommateurs de continuer a remplir correctement le caddie quotidien doit inviter a des mesures fortes face a une inflation qui devore le pouvoir d achat il y a urgence lorsque l on sait qu en trois ans la part de l alimentaire dans le budget des menages est passee en moyenne de 13 a 19 et qu un tiers des francais n a plus les moyens de manger trois repas par jour en matiere de baisse des prix il n y a pas de solutions faciles mais vous pechez par manque de volonte pour le pouvoir d achat vous faites beaucoup d annonces mais la plupart sont abandonnees en chemin ou n ont aucun effet dois je vous rappeler la fausse bonne idee de la vente a perte du carburant ou celle de la vente a prix coutant ou le trimestre anti inflation qui n aura servi qu a moderer quelques hausses de prix sans que le consommateur en ressente l effet sur son panier ces deux ans d inflation se sont traduits par deux ans d incantations gouvernementales ce texte en est le dernier exemple qui fait figure d ultime supplique au monde economique en avancant la date d echeance des negociations commerciales vous esperez que la baisse des cours de certaines matieres premieres se traduira par une diminution des prix dans les rayons vous renvoyez ainsi a la grande distribution la responsabilite de peser a la baisse sur les prix des l origine nous etions sceptiques quant a ce projet de loi nous le sommes toujours meme si nous reconnaissons que le travail legislatif a permis de limiter certains effets de bord ainsi le senat a recule la date butoir de fin des negociations pour les pme et les eti c est une bonne chose la date du 31 decembre 2023 trop proche exposait ces entreprises a des amendes pouvant atteindre 1 million d euros en cas de non respect de la date limite reste qu en decalant de deux semaines les negociations des grands groupes ce ne sont plus six mais seulement quatre semaines que vous entendez gagner sur l inflation un autre apport senatorial a ete de clarifier le seuil du chiffre d affaires pertinent en france et a l international cela evitera que des multinationales puissent negocier aux cotes des pme et des eti et prennent leur place dans les rayons des magasins en depit de ces ameliorations notre opinion sur le projet de loi n a pas varie nous y voyons toujours un facteur de complexification des relations commerciales au resultat incertain par ailleurs certains parmi ceux industriels ou distributeurs qui militaient pour l avancement de ces negociations commerciales se disent desormais moins optimistes ce ne sont plus des baisses de prix qui sont promises par la grande distribution mais une hausse de 1 ou de 2 ce que nous craignions risque de se produire l avancee des dates ne pesera pas lourd face aux facteurs dont vous ne tenez pas compte d abord les matieres premieres agricoles ne connaissent pas toutes une baisse pour le lait l huile d olive le cacao ou le sucre il faut plutot s attendre a des hausses dans les prochaines semaines de meme le cout de certaines matieres premieres industrielles connait encore aujourd hui une augmentation l augmentation des salaires notamment du smic qui a rencheri de pres de 10 depuis le debut de l annee 2022 devrait aussi se traduire dans les prix enfin les evenements en israel ont conduit a une augmentation du prix du gaz de plus de 26 en quelques jours ce projet de loi restera donc comme une enieme promesse de celles que vous faites aux francais sans pouvoir les tenir ce pari sans garantie de resultat pour les consommateurs les contraindra a attendre des jours meilleurs or nous ne pouvons cautionner un manque de volonte politique sur la question du pouvoir d achat c est pourquoi le groupe liot s abstiendra applaudissements sur les bancs du groupe liot,['israel'],,,,,,
188,assemblee_nationale,M. Olivier Véran,2023-11-07,P2_offensive,Gouvernement,il y avait un antisemitisme pernicieux insidieux parfois revele par des actes antisemites je rappelle que la france deplorait deja plusieurs centaines d actes de cette nature chaque annee dans l esprit de certains croit desormais l idee que cet antisemitisme aurait vocation a exploser au grand jour comme s il etait legitime par le conflit israelo palestinien,['israel' 'palestinien' 'antisemitisme' 'antisemite' 'legitime'],,,,,,
